239,2.5451552968923652e-05
255,2.5451552968923652e-05
282,2.5451552968923652e-05
365,2.5451552968923652e-05
399,2.5451552968923652e-05
400,2.5451552968923652e-05
404,2.5451552968923652e-05
437,2.5451552968923652e-05
441,2.5451552968923652e-05
483,2.5451552968923652e-05
521,2.5451552968923652e-05
532,2.5451552968923652e-05
553,2.5451552968923652e-05
556,2.5451552968923652e-05
9,3.3935403958564874e-05
78,3.3935403958564874e-05
189,3.3935403958564874e-05
217,3.3935403958564874e-05
275,3.3935403958564874e-05
408,3.3935403958564874e-05
432,3.3935403958564874e-05
598,3.3935403958564874e-05
28,4.241925494820609e-05
100,4.241925494820609e-05
101,4.241925494820609e-05
108,4.241925494820609e-05
166,4.241925494820609e-05
185,4.241925494820609e-05
382,4.241925494820609e-05
391,4.241925494820609e-05
411,4.241925494820609e-05
427,4.241925494820609e-05
464,4.241925494820609e-05
470,4.241925494820609e-05
475,4.241925494820609e-05
557,4.241925494820609e-05
56,5.0903105937847304e-05
63,5.0903105937847304e-05
81,5.0903105937847304e-05
105,5.0903105937847304e-05
293,5.0903105937847304e-05
334,5.0903105937847304e-05
355,5.0903105937847304e-05
518,5.0903105937847304e-05
579,5.0903105937847304e-05
51,5.9386956927488526e-05
169,5.9386956927488526e-05
199,5.9386956927488526e-05
392,5.9386956927488526e-05
405,5.9386956927488526e-05
551,5.9386956927488526e-05
137,6.787080791712975e-05
193,6.787080791712975e-05
596,6.787080791712975e-05
173,7.635465890677096e-05
215,7.635465890677096e-05
329,7.635465890677096e-05
452,7.635465890677096e-05
581,7.635465890677096e-05
582,7.635465890677096e-05
97,8.483850989641218e-05
171,8.483850989641218e-05
172,8.483850989641218e-05
306,8.483850989641218e-05
504,8.483850989641218e-05
511,8.483850989641218e-05
36,9.33223608860534e-05
115,9.33223608860534e-05
135,9.33223608860534e-05
221,9.33223608860534e-05
235,9.33223608860534e-05
271,9.33223608860534e-05
294,9.33223608860534e-05
325,9.33223608860534e-05
497,9.33223608860534e-05
512,9.33223608860534e-05
114,0.00010180621187569461
152,0.00010180621187569461
344,0.00010180621187569461
444,0.00010180621187569461
451,0.00010180621187569461
244,0.00011029006286533584
317,0.00011029006286533584
409,0.00011029006286533584
542,0.00011029006286533584
563,0.00011029006286533584
319,0.00011877391385497705
387,0.00011877391385497705
575,0.00011877391385497705
580,0.00011877391385497705
158,0.00012725776484461828
300,0.00012725776484461828
328,0.00012725776484461828
520,0.00012725776484461828
554,0.00012725776484461828
585,0.00012725776484461828
29,0.0001357416158342595
124,0.0001357416158342595
212,0.0001357416158342595
299,0.0001357416158342595
16,0.0001442254668239007
52,0.0001442254668239007
340,0.0001442254668239007
564,0.0001442254668239007
586,0.0001442254668239007
119,0.00015270931781354193
200,0.00015270931781354193
393,0.00015270931781354193
412,0.00015270931781354193
162,0.00016119316880318314
474,0.00016119316880318314
562,0.00016119316880318314
120,0.00016967701979282436
122,0.00016967701979282436
211,0.00016967701979282436
572,0.00016967701979282436
175,0.00017816087078246557
236,0.00017816087078246557
438,0.00017816087078246557
467,0.00017816087078246557
565,0.00017816087078246557
72,0.0001866447217721068
279,0.0001866447217721068
433,0.0001866447217721068
461,0.0001866447217721068
502,0.0001866447217721068
503,0.0001866447217721068
11,0.000195128572761748
53,0.000195128572761748
130,0.000195128572761748
345,0.000195128572761748
413,0.000195128572761748
416,0.00020361242375138922
566,0.00020361242375138922
568,0.00020361242375138922
127,0.00021209627474103046
204,0.00021209627474103046
449,0.00021209627474103046
526,0.00021209627474103046
73,0.00022058012573067168
117,0.00022058012573067168
133,0.00022058012573067168
145,0.00022058012573067168
181,0.00022058012573067168
222,0.00022058012573067168
264,0.00022058012573067168
276,0.00022058012573067168
15,0.0002290639767203129
59,0.0002290639767203129
66,0.0002290639767203129
93,0.0002375478277099541
205,0.0002375478277099541
327,0.0002375478277099541
544,0.0002375478277099541
589,0.0002375478277099541
58,0.0002460316786995953
203,0.0002460316786995953
333,0.0002460316786995953
469,0.0002460316786995953
522,0.0002460316786995953
270,0.00025451552968923656
439,0.00025451552968923656
513,0.00025451552968923656
514,0.00025451552968923656
543,0.00025451552968923656
195,0.0002629993806788778
103,0.000271483231668519
179,0.000271483231668519
487,0.000271483231668519
243,0.0002799670826581602
538,0.0002799670826581602
254,0.0002884509336478014
302,0.00029693478463744264
131,0.00030541863562708385
385,0.00030541863562708385
415,0.00030541863562708385
421,0.00030541863562708385
434,0.00030541863562708385
356,0.00031390248661672507
401,0.00031390248661672507
277,0.0003223863376063663
431,0.0003223863376063663
476,0.0003223863376063663
34,0.0003308701885960075
383,0.0003308701885960075
379,0.0003393540395856487
314,0.00035632174156493114
397,0.00035632174156493114
369,0.00036480559255457236
44,0.0003732894435442136
292,0.0003732894435442136
310,0.0003732894435442136
364,0.0003732894435442136
506,0.0003732894435442136
25,0.0003817732945338548
208,0.0003817732945338548
259,0.0003817732945338548
260,0.0003817732945338548
283,0.0003987409965131372
394,0.0003987409965131372
529,0.0003987409965131372
591,0.0003987409965131372
366,0.00040722484750277844
83,0.0004157086984924197
104,0.0004157086984924197
232,0.0004157086984924197
349,0.0004157086984924197
422,0.0004157086984924197
570,0.0004157086984924197
125,0.0004241925494820609
201,0.0004241925494820609
225,0.0004241925494820609
350,0.0004241925494820609
362,0.0004241925494820609
50,0.00043267640047170213
303,0.00043267640047170213
87,0.00044116025146134335
102,0.00044116025146134335
426,0.00044116025146134335
323,0.0004581279534406258
96,0.000466611804430267
3,0.0004750956554199082
395,0.0004750956554199082
531,0.0004750956554199082
555,0.0004750956554199082
539,0.0004835795064095494
307,0.0004920633573991906
459,0.0004920633573991906
425,0.0005005472083888319
69,0.0005090310593784731
489,0.0005090310593784731
237,0.0005175149103681143
477,0.0005175149103681143
146,0.0005259987613577556
165,0.0005259987613577556
436,0.0005259987613577556
38,0.0005344826123473967
257,0.0005344826123473967
465,0.0005599341653163204
498,0.0005769018672956028
148,0.000585385718285244
291,0.000585385718285244
414,0.000585385718285244
82,0.0005938695692748853
60,0.0006023534202645264
6,0.0006362888242230913
253,0.0006362888242230913
268,0.0006362888242230913
80,0.0006447726752127326
272,0.0006447726752127326
353,0.0006447726752127326
592,0.0006447726752127326
599,0.0006447726752127326
320,0.0006702242281816563
453,0.0006702242281816563
89,0.0006787080791712974
210,0.0006787080791712974
301,0.0006871919301609387
410,0.0006871919301609387
123,0.0007041596321402211
226,0.0007041596321402211
311,0.0007041596321402211
420,0.0007041596321402211
541,0.0007041596321402211
31,0.0007211273341195036
445,0.0007211273341195036
537,0.0007211273341195036
138,0.0007296111851091447
18,0.000738095036098786
161,0.000738095036098786
245,0.000738095036098786
143,0.0007550627380780684
342,0.0007550627380780684
448,0.0007550627380780684
466,0.0007635465890677096
491,0.0007720304400573508
176,0.0007889981420366333
485,0.0007889981420366333
70,0.0007974819930262744
99,0.0008144496950055569
363,0.0008144496950055569
112,0.0008229335459951981
337,0.0008229335459951981
2,0.0008314173969848394
144,0.0008483850989641218
238,0.0008483850989641218
86,0.0008653528009434043
266,0.0008653528009434043
274,0.0008653528009434043
32,0.0008738366519330454
348,0.0008823205029226867
368,0.0008823205029226867
360,0.0008908043539123279
151,0.0008992882049019691
315,0.0009077720558916103
558,0.000933223608860534
571,0.000933223608860534
183,0.0009417074598501752
187,0.0009417074598501752
332,0.0009417074598501752
495,0.0009417074598501752
88,0.0009501913108398164
373,0.0009501913108398164
429,0.0009501913108398164
376,0.0009671590128190989
297,0.00097564286380874
508,0.00097564286380874
17,0.0009841267147983812
218,0.0009841267147983812
358,0.0009841267147983812
35,0.0009926105657880224
188,0.0010010944167776637
442,0.0010180621187569463
14,0.0010265459697465873
308,0.0010435136717258698
463,0.0010435136717258698
149,0.0010519975227155111
423,0.0010519975227155111
468,0.0010519975227155111
27,0.0010774490756844347
106,0.0010774490756844347
248,0.0010774490756844347
126,0.001085932926674076
407,0.001085932926674076
184,0.001094416777663717
289,0.0011113844796429996
336,0.0011113844796429996
492,0.0011113844796429996
488,0.0011368360326119232
454,0.001162287585580847
13,0.001170771436570488
296,0.0011792552875601293
331,0.0011877391385497706
134,0.0011962229895394118
501,0.0012047068405290529
269,0.0012131906915186941
357,0.0012386422444876177
214,0.001247126095477259
533,0.001247126095477259
569,0.001247126095477259
446,0.0012556099464669003
168,0.0012725776484461826
374,0.0012895453504254651
47,0.0013065130524047475
242,0.0013065130524047475
525,0.0013065130524047475
354,0.00132348075438403
478,0.0013319646053736713
79,0.0013404484563633125
48,0.0013574161583425949
121,0.0013743838603218774
343,0.0013828677113115184
75,0.0014846739231872132
178,0.0014846739231872132
1,0.0014931577741768543
37,0.0014931577741768543
118,0.0014931577741768543
273,0.0015101254761561368
490,0.001518609327145778
22,0.0015270931781354192
528,0.0015270931781354192
4,0.0015355770291250604
588,0.0015440608801147017
284,0.001552544731104343
424,0.001561028582093984
435,0.0015779962840732666
286,0.0015949639860525489
389,0.0016204155390214727
322,0.001637383241000755
278,0.0016713186449593199
443,0.0016713186449593199
574,0.0016713186449593199
5,0.0016798024959489611
233,0.0016798024959489611
234,0.0016882863469386024
534,0.0016967701979282437
220,0.001713737899907526
546,0.0017222217508971673
377,0.0017816087078246557
129,0.001790092558814297
33,0.0018155441117832206
252,0.0018240279627728619
367,0.0018494795157417854
370,0.0018579633667314267
361,0.0018749310687107093
524,0.0018749310687107093
202,0.0018918987706899916
139,0.0019088664726692741
197,0.0019088664726692741
65,0.0019173503236589152
94,0.0019343180256381977
384,0.0019343180256381977
517,0.0019343180256381977
507,0.0019597695786071215
559,0.0019682534295967623
174,0.0019767372805864036
247,0.0019767372805864036
330,0.001985221131576045
493,0.001985221131576045
111,0.001993704982565686
288,0.001993704982565686
509,0.00201915653553461
341,0.0020276403865242512
535,0.002061575790482816
484,0.002070059641472457
98,0.0020785434924620984
388,0.0020870273434517397
55,0.002095511194441381
447,0.002095511194441381
576,0.002095511194441381
26,0.002180349704337793
157,0.002188833555327434
456,0.002188833555327434
164,0.002222768959285999
194,0.0022397366612652817
198,0.002290639767203129
418,0.00229912361819277
309,0.0023160913201720527
10,0.002324575171161694
313,0.002341542873140976
530,0.002341542873140976
573,0.0023585105751202586
7,0.0024094136810581058
305,0.0024772844889752355
496,0.0025366714459027244
267,0.0025621229988716477
192,0.002596058402830213
298,0.00264696150876806
519,0.0026639292107473425
219,0.002697864614705907
8,0.0027063484656955484
560,0.0027148323166851897
265,0.002723316167674831
338,0.0027402838696541135
116,0.002765735422623037
92,0.002774219273612678
216,0.002774219273612678
241,0.0027827031246023194
229,0.002850573932519449
494,0.002876025485488373
224,0.0029014770384572963
479,0.0030117671013226324
68,0.0031135733131983268
41,0.003223863376063663
24,0.0033596049918979223
46,0.003402024246846128
457,0.003478378905752899
590,0.0034868627567425405
347,0.003503830458721823
595,0.0035971528196078765
455,0.0036904751804939296
30,0.0037244105844524947
339,0.0037498621374214185
375,0.0037498621374214185
153,0.0037922813923696244
321,0.003911055306224601
57,0.003928023008203884
295,0.00403831307106922
107,0.004275860898779174
186,0.00431828015372738
141,0.004326764004717021
163,0.004394634812634151
54,0.004470989471540922
584,0.004487957173520204
285,0.004564311832426975
372,0.004572795683416617
49,0.004581279534406258
250,0.004767924256178365
177,0.004844278915085136
378,0.004861246617064418
191,0.00494608512696083
381,0.00494608512696083
160,0.004980020530919395
74,0.005013955934877959
386,0.0052769553155568374
231,0.005285439166546479
480,0.0053533099744636084
481,0.005522986994256433
324,0.005633277057121769
471,0.005811437927904234
251,0.005904760288790288
170,0.005938695692748853
227,0.006099888861552036
482,0.006116856563531318
371,0.006142308116500242
567,0.006150791967489883
40,0.006422275199158402
516,0.00661740377192015
545,0.00696524166249544
249,0.0069906932154643634
132,0.007033112470412569
472,0.007567595082759966
95,0.007745755953542432
209,0.00800875533422131
147,0.008305690118858752
458,0.008331141671827675
62,0.008415980181724089
473,0.008594141052506554
213,0.008662011860423683
76,0.00891652739011292
577,0.009171042919802157
142,0.010095782677673049
90,0.010740555352885782
583,0.010782974607833989
154,0.011588940451849904
578,0.012530647911700079
462,0.012623970272586132
61,0.01288696965326501
140,0.012946356610192498
156,0.01350629077550882
43,0.01379474170915662
460,0.014261353513586887
155,0.014320740470514376
20,0.01615325228427688
12,0.01692528272433423
246,0.01712889514808562
19,0.01871537528314853
21,0.01908866472669274
109,0.019835243613781167
42,0.020233984610294305
110,0.02722467782575867
39,0.034368080359036574
